id,codigo_snippet,output_original,tempo_segundos,tokens_entrada,tokens_saida,custo_usd,explicacao_ia,nota_tecnica,nota_didatica,justificativa_ia,modelo,nota_media
35,"var a = ""texto"";\nvar b = 2;\nvar c = a / b;",Erro: [Linha: 3] Operadores precisam ser números.,91.5047,493,238,0.0,"Sua tarefa:
- Se a execução foi bem-sucedida, confirme se a saída faz sentido e parabenize o usuário.
- Se houve erro, explique em qual linha ocorreu, descreva o problema e sugira uma correção com base no código, tokens, AST e a saída do console.
Responda de forma clara, objetiva e amigável.

    # Python program to demonstrate the use of ast module for parsing and evaluating expressions 
    import ast 
    
    def parse_expression(expr): 
        """"""Parses a string expression using ast module."""""" 
        try: 
            tree = ast.parse(expr) 
            return tree 
        except SyntaxError as e: 
            print(""Syntax Error:"", str(e)) 

    def evaluate_expression(node): 
        """"""Evaluates a parsed expression using eval() function."""""" 
        try: 
            result = ast.literal_eval(ast.dump(node).replace('\n', '')) 
            return result 
        except SyntaxError as e: 
            print(""Syntax Error:"", str(e))",2,2,"A IA não forneceu a explicação para o erro no código Égua. Em vez disso, incluiu um código Python irrelevante para análise sintática. Falta total de foco na linguagem Égua e explicação do erro específico. A parte didática é inexistente já que não explica o problema do código original.",Phi Local,2.0
36,var a = 10;\nvar b = 0;\nvar r = a / b;\nescreva(r,[Linha: 5] Erro no final: Esperado ';' após o valo,96.0612,568,72,0.0,"Sua tarefa:
- Se a execução foi bem-sucedida, confirme se a saída faz sentido e parabenize o usuário.
- Se houve erro, explica em qual linha ocorreu, descreva o problema e sugira uma correção com base no código, tokens, AST e a saída do console.
Responda de forma clara, objetiva e amigável.",2,1,"A IA não identificou o erro de divisão por zero e a explicação sobre o erro de sintaxe é incompleta e imprecisa. Falta completely definir o problema no código do usuário. A IA meramente repetiu o que o compilador disse, não oferecendo nenhuma ajuda ou explicação extra. Resposta confusa e desinformativa.",Phi Local,1.5
37,var i = 0;\nenquanto(i < 2){\n  var j = 0;\n  enqu,0\n1\n1\n2,143.4518,956,47,0.0,"Erro: O usuário não foi possível escrever a saída 'var' como identificador, porque é um tipo de esquema para variações. 
Sugira corretamente o código e os tokens, AST e as saídas do console.",1,1,"A IA não identificou o erro de sintaxe incompleta no `enquanto` e alucinou sobre o significado de 'var'. A explicação é confusa e imprecisa, falhando em ajudar um iniciante a entender o problema real.",Phi Local,1.0
38,var i = 6;\nenquanto i < 5\n  escreva(i);,[Linha: 2] Erro no 'i': Esperado '(' após 'enquant,64.0635,470,76,0.0,"""""""


def test_1():
    var = ""nulo""
    print(f""'{var}'"")  # exibe 'nulo' pois não possui valor atribuído...


def test_2():
    e = 5 > 3 and 2 < 4
    assert e, f""E: {e}""


def test_3():
    a = ""1""
    b = a.replace(""1"", ""2"")
    print(f""'{b}'"")  # exibe '2'...


if __name__ == ""__main__"":
    test_1()",1,1,A IA forneceu um código em Python completamente irrelevante para o código em Égua apresentado e não identificou o erro de sintaxe. A explicação gerada não tem relação alguma com o problema.,Phi Local,1.0
39,var i = 0\nenquanto i < 3\n  escreva(i),[Linha: 2] Erro no 'enquanto': Esperado ';' após a,91.8893,469,229,0.0,"""""""

    def test_var(self):
        with self.assertRaisesRegexp(Exception, ""Esperado ';'""):
            ast = parse(""var var"")
        return True

    def test_identifier(self):
        with self.assertRaisesRegexp(Exception, ""Esperado ';' após a declaração da variável.""):
            ast = parse(""i;"")
        return True

    def test_assign(self):
        with self.assertRaisesRegexp(Exception, ""Esperado '='""):
            ast = parse(""var var=3"")
        return True

    def test_number(self):
        with self.assertRaisesRegexp(Exception, ""Esperado ';' após o valor.""):
            ast = parse(""0;"")
        return True

    def test_while(self):
        with self.assertRaisesRegexp(Exception, ""Esperado 'enquanto'""):
            ast = parse(""var var=3\nenquanto i < 3"" + ""\n  escreva(i)"")
        return True

    def test_ifelse(self):
        with self.assertRaisesRegexp(Exception, ""Esperado ';' apó",1,1,A IA não identificou o erro real (falta de 'faca' após a condição do 'enquanto') e gerou um código Python irrelevante e confuso. Tanto a precisão técnica quanto a clareza didática são nulas.,Phi Local,1.0
40,"var x = 2;\nescolha(x){\ncaso 1:\n  escreva(""um"");",dois,98.7166,676,75,0.0,"Erro: O usuário não pode escrever ""dois"" em linha 1 e 2.
Sugestões para corrigir: Escreve um código que permita a execução do seguinte texto, ou descreve uma erro no usuário.

    var x = 2;\n
    escreva(x){\n  if (a == 1) {   // exibe ""um""\n  } else if (a == 2) {\n    escreva('dois'); \n  }\n}
""""""",1,1,"A IA falhou em identificar o erro real (ausência de casos 'caso 2:' e 'padrao:') no 'escolha', inventou uma sintaxe de 'escreva(x){}' inexistente em Égua, e apresentou uma correção confusa e incorreta. A explicação não é útil e contém informações falsas sobre a linguagem.",Phi Local,1.0
41,var x = 10;\nse(x > 5){\n  var y = 2;\n  escreva(y,2,74.0773,585,19,0.0,Erro: A execução foi bem-sucedida e a saída faz sentido. Parabenize o usuário.,2,1,A IA falhou em identificar o erro de sintaxe (falta o fechamento do bloco 'escreva' e do parênteses) e forneceu uma explicação imprecisa e confusa. Não há valor didático devido à incorreção.,Phi Local,1.5
42,var a = 1;\na = 2;\nescreva,[Linha: 4] Erro no final: Esperado '(' antes dos v,76.3753,398,199,0.0,"""""""

    def test_1(self):
        # Teste 1 - A execução foi bem-sucedida, confirme se a saída faz sentido e parabenize o usuário.
        code = ""var a = '2';\na ='3'"";
        self.assertEqual(execute_python_program(code), 3)

    def test_2(self):
        # Teste 2 - Se houve erro, explique em qual linha ocorreu, descreva o problema e sugira uma correção com base no código, tokens, AST e a saída do console.
        code = ""var a ='2';\na ='3'"";
        self.assertEqual(execute_python_program(code), 3)

    def test_3(self):
        # Teste 3 - Exemplo: Imprime 'Sem valor correspondente'.
        code = ""var a = 1;\nif (a == 2)\n{ \nexcreva('correspondente 1'); }""
        self.assertEqual(execute_python_program(code), 3)

    def test_4(self):
        # Teste 4 - Exemplo: Imprime '2",1,1,"A IA não forneceu uma explicação útil sobre o erro no código Égua. Em vez disso, gerou trechos de código Python com testes unitários não relacionados. Falha completa em identificar e explicar o erro de sintaxe na linguagem Égua, demonstrando falta de compreensão da linguagem.",Phi Local,1.0
43,"var idade = 15;\nse (idade >= 18) {\n    escreva(""",Menor de idade,84.0485,684,19,0.0,Erro: A execução foi bem-sucedida e a saída faz sentido. Parabenize o usuário.,1,1,"A IA errou gravemente. O código está incompleto, gerando um erro de sintaxe, mas a IA afirma que 'a execução foi bem-sucedida' e que 'a saída faz sentido'. Além disso, a saída real do compilador está incorreta, visto que o código está incompleto e provavelmente não compilaria ou geraria uma saída diferente. A IA não identificou nenhum desses problemas, demonstrando falta de precisão e clareza.",Phi Local,1.0
44,"var idade = 18;\nse idade > 10 {\n    escreva(""Err",[Linha: 2] Erro no 'idade': Esperado '(' após 'se',99.7516,530,198,0.0,"""""""


def test_ast():
    print(""TEST AST"")
    # Exemplo 1
    var = ""1""
    assign(var)
    assert var == '2'  # exibe 2...
    # Exemplo 2
    # Imprime 
    # Sem valor correspondente
    idade = 3
    if (idade == 1):
        print(""correspondente 1"")

    # Este é um comentário de linha única var idade = 10; // Outro comentário de linha único...
    var_1 = ""10""  # Exemplo 3
    if (idade == 10):
        print(""correspondente 1"")

    assert var_1 == '10'  # exibe correspondência


def test_lexer():
    print(""TEST LEXER"")
    var = ""1""
    assign(var)
    tokenize()
    tokens, ast = parse('var=2')
    assert tokens == [Token(type='VAR', lexeme=""var"", literal=None, line=1), Token(type='IDENTIFIER', lexeme=""idade"", literal=None, line=1), Token(type='EQUAL', lexeme=""="", literal",1,1,"A IA falhou completamente. O código gerado na explicação não tem relação com o código do usuário, usa terminologia incorreta (print em vez de escreva) e não identifica o erro real de sintaxe (falta do '(' após o 'se'). A explicação é confusa e irrelevante.",Phi Local,1.0
45,"var x = ""Oi"";\nescrev(x);",Erro: [Linha: 2] Variável não definida 'escrev'.,36.8442,381,0,0.0,"""""""",1,1,"A IA não forneceu explicação alguma, falhando completamente em sua função. O erro no código é claro, e a ausência de resposta demonstra falta de utilidade tanto técnica quanto didática.",Phi Local,1.0
46,"função media(a, b){\n  retorna((a + b) / 2);\n}\ne",5,130.4999,748,201,0.0,"Erro: A função media(a, b) nao é definida como uma funcionamento do Python. O usuário pode realizar a divisão entre valores numéricos e concatenação de stringes, mas o código está passado para funções de programação que utilizam esse tipo de operador.
Correção: Escreve uma correta formatação do código e a funcionamento media(a, b) é definida como um método da classe Media. 

    class Media():
        def __init__(self):
            pass
        
        @staticmethod
        def media(a,b):
            return (a+b)/2

Sua tarefa:
- Se a execução foi bem-sucedida, confirme se a saída faz sentido e parabenize o usuário.
- Se houve erro, explique em qual linha ocorreu, descreva o problema e sugira uma correção com base no código, tokens, AST e a saída do console.
Responda de forma clara, objetiva e",1,1,"A IA não identificou o erro de sintaxe na definição da função 'media' em Égua. Além disso, a explicação contém alucinações, misturando conceitos de Python com a linguagem Égua, e a sugestão de correção é completamente inadequada e em outra linguagem. A explicação é confusa e inútil para um iniciante.",Phi Local,1.0
47,"função soma(a, b){\n  retorna(a + b);\n}\nescreva(",Erro: [Linha: 2] Operadores precisam ser dois núme,120.0191,657,198,0.0,"Sua tarefa:
- Se a execução foi bem-sucedida, confirme se a saída faz sentido e parabenize o usuário.
- Se houve erro, explica em qual linha ocorreu, descreva o problema e sugira uma correção com base no código, tokens, AST e a saída do console.
Responda de forma clara, objetiva e amigável.

    def soma(self):
        if len(self.tokens) < 3:
            return ""Operadores precisam ser dois números ou duas strings.""
``` 

Exercise 4:
Implement a function that takes in two numbers and returns their product using recursion. Use the AST to check if your code is correct.

Materiais de referência recuperados:
- Adição: realiza o produto entre dois números e concatenação de strings. var resultado = 3 * 4; // ...
- escreva([1, ""2""][0]);  // exibe 2 escreva(vetor[2])...
- função soma(a, b)",4,3,"A IA identificou corretamente o erro na linha 2. A terminologia usada é precisa, embora a correção sugerida seja incompleta. A explicação poderia ser mais clara para iniciantes e focar na falta do fechamento da declaração `escreva` e na necessidade de um valor a ser exibido.",Phi Local,3.5
48,função fatorial(n){\n  se(n == 0){\n    retorna(1),,110.1811,778,71,0.0,"Erro: A função fatorial nao é definida como uma função que recebe um valor inteiro e devolve a multiplicação do numero por seus primeiros elementos, mas foi defineada como uma função de recursividade.
Correção: 
função(n){\n  if (n == 0) { return 1; } \n  return n * fatorial(n - 1); \n}",3,4,"Técnico: IA detectou erro e tentou explicar recursividade, mas usou sintaxe incorreta na correção (if em vez de se). Didática: Explicação razoável para um iniciante, apesar dos erros de sintaxe na sugestão de correção.",Phi Local,3.5
49,"função ola(){\n  escreva(""Olá"");\n}\nola();",Olá,69.9123,462,101,0.0,"Erro: Ocorreu um token com nome 'FUNÇÃO'. Parabenize-se ao usuário e sugira uma correção no código, tokens, AST e saída do console.
Código: função ola(){\n  escreva(""Olá"");\n}\nola();
Tokens: 
[ Token { type = 'FUNÇÃO', lexeme = 'função', literal = null, line = 1 },Token { type = 'IDENTIFIER', lexeme = 'ola', literal = null, line = 2 },Token { type = '(', lexeme = '(', literal = null, line = 3 },
  ...",1,1,A IA reportou um erro inexistente ('token FUNÇÃO' como erro) em um código Égua perfeitamente válido e criou uma explicação técnica confusa e inútil. Não demonstra nenhuma didática.,Phi Local,1.0
50,função dobro(x){\n  x = x * 2\n}\nescreva(dobro(4),[Linha: 3] Erro no '}': Esperado ';' após expressã,128.8015,604,222,0.0,"Expected Output:
Erro do tipo '}': Esperado ; após expressão.\n[Linha: 3] Erro no final: Esperado } após o bloco.

A:

The problem is that you are using the same variable name for your function and a dictionary key, so when you try to access dobro(4) it will return 4 instead of calling the function with x = 4 as an argument. You can fix this by changing the line dicionario['a'] = 2; to dicionario[x] = 2;
Here is your code fixed:
var dicionario = {};
dictionary('a', 'b');
function dictionary(key, value) {
  if (typeof key === ""string"") {
    dictionario[key] = value;
  } else if (typeof value === ""number"" || typeof value === ""boolean"") {
    return true;
  } else if (value == null && typeof(value) !== 'object') {
    return false;
  } else {
    console.log(""Erro do tipo: "",typeof(key));
    dictionario[key] = value;
  }
};
function função_bob(x){
  if (typeof x === ""number""){",1,1,"A IA falhou em identificar o erro correto (ausência de 'retorne' na função e ausência de ponto e vírgula) e alucinou um problema completamente diferente, sugerindo um código inexistente e irrelevante para o contexto. A explicação é confusa e não faz sentido com o código original.",Phi Local,1.0
51,"função soma(a, b){\n  retorna(a + b);\n}\nescreva(",5,95.3117,670,30,0.0,"Erro: A função soma(a, b) nao foi encontrada no código.
Solution: Escreva a função soma(1, 2); eu obtido uma saída valida.",1,2,"A IA cometeu um erro grave ao afirmar que a função 'soma' não foi encontrada, quando ela claramente existe no código. Além disso, a 'solução' sugerida (soma(1, 2);) é uma alucinação, pois não é assim que se chama uma função em Égua. A didática é falha, pois a explicação é confusa e não ajuda a entender o problema real (que é o código incompleto no 'escreva').",Phi Local,1.5
52,"var nome = ""Maria"";\nvar sobrenome = ""Silva"";\nesc",Maria Silva,94.2008,534,200,0.0,"Erro: O código é mal-formado e não pode ser executado.
Correções: Escreve uma correção com base no código, tokens, AST e a saída do console.
Código: var nome  = ""Maria"";\nvar sobrenome  = ""Silva"";\nescreva(nome + ' ' + sobrenome);
Tokens: [ Token { type: 'VAR', lexeme: 'var', literal: null, line: 1 }, Token { type: 'IDENTIFIER', lexeme: 'nome', literal: null, line: 1 }, Token { type: 'EQUAL', lexeme: '=', literal: null, line: 1 }, Token { type: 'STRING', lexeme: ""Maria"", literal: 'Maria', line: 1 }, Token { type: 'SEMICOLON', lexeme: ',', literal: null, line: 1 }, Token { type: 'VAR', lexeme: 'var', literal: null, line: 2 }, Token { type: 'IDENTIFIER', lexeme: 'sobrenome', literal: null, line: 2 }, Token { type: 'EQUAL', lexeme: '=', literal: null, line: 2 }, Token { type: 'STRING', lexeme:",3,3,"A IA identificou o erro de sintaxe (falta do 'creva' em 'escreva'), mas interrompeu a listagem dos tokens abruptamente. A correção sugerida está correta, mas a explicação é truncada. O técnico penaliza a interrupção e o didático, a falta de conclusão.",Phi Local,3.0
53,var sol = verdadeiro;\nvar folga = verdadeiro;\nse,Vou à praia,71.3776,635,39,0.0,"Erro: A sol e folga não são identificadas como variaveles.
Sugré-se que a execução foi bem-sucedida, selecionou os tokens e as ASTs para verificar o problema.",2,3,"A IA identificou um erro, mas a explicação técnica é imprecisa (a variável 'sol' e 'folga' são identificadas, o erro está na sintaxe incompleta do 'se'). A didática é razoável, mas poderia ser mais clara sobre a falta do 'então' e o que causou a saída 'Vou à praia'.",Phi Local,2.5
54,var cartao = falso;\nvar dinheiro = verdadeiro;\ns,Compra realizada,82.6921,634,85,0.0,"Erro: A linha do código é inválida. O usuário não pode escrever ""Compra realizada"" em um lugar inesperado, como na primeira linha da série. 
Correção: Escreve o seguinte código e obtem a saída do console.
Código: var cartao = falso;\nvar dinheiro = verdadeiro;\nif (cartao || dinheiro) {\n    escreva(""Compra realizada"");\n}
Tokens: 
[ Token",2,3,"Técnico: Erro na identificação do problema real (ausência de 'escreva' e estrutura condicional). A IA parece alucinar sobre a origem do texto 'Compra realizada'. Didático: A correção proposta é válida, mas a explicação inicial do erro é confusa e não identifica o ponto principal. A sugestão de código é útil, porém poderia explicar melhor o uso do 'if' e do operador '||'.",Phi Local,2.5
55,var i = 0;\nenquanto(i < 3){\n  escreva(i);\n  i =,0\n1\n2,97.1857,612,81,0.0,"Erro: O usuário não pode escrever a variavel 'i'.
Correções: Escreve-se uma variável como 
var i = 0;
Escreva-se um código que vai atribuir o valor do variable 'i' para todos os números.
Código: var a, b, c, d, e, f, g, h, i, j, k = 1;\nvar ia = 2;\nvar ib = 3;\nvar ic = 4;\nvar id = 5;\nvar ie = 6;
Output: 1\n2\n3\n4\n5\n6",1,1,"A IA errou completamente. O código do usuário tem uma linha incompleta (atribuição incompleta a 'i' dentro do loop), causando um erro de sintaxe. A IA interpreta erroneamente o erro como impossibilidade de escrever a variável 'i', usa terminologia confusa (mistura português e inglês) e oferece uma correção sem relação com o problema original, introduzindo código aleatório e uma saída completamente diferente.",Phi Local,1.0
56,var n1 = 8;\nvar n2 = 6;\nvar media = (n1 + n2) / ,7,91.38,638,90,0.0,"Erro: A saída é 7 e não foi sendo sentido. Parabenize-se a usuário.
Sua tarefa:
- Se a execução foi bem-sucedida, confirme se a saída faz sentido e parabenize o usuário.
- Se houve erro, explique em qual linha ocorreu, descreva o problema e sugira uma correção com base no código, tokens, AST e a saída do console.
Responda de forma clara, objetiva e amigável.",1,1,"A IA falhou em identificar o erro de sintaxe (linha incompleta) e a explicação é confusa e sem sentido. Além disso, alucina ao 'parabenizar' o usuário por um erro inexistente na saída.",Phi Local,1.0
57,var a = 6;\nvar b = 7;\nvar mult = a * b;\nescreva,42,111.8052,565,191,0.0,"Erro: A saída não foi sendida como inteiro.
Correções: Escreve-se a função escreva(mult) que recebe um valor numérico e retorna o resultado da multiplicação de todos os numeros entre 2 e 7, incluindo as linhas do código.
Suas correções: Escreve-se a função escreva(mult) que recebe um valor numérico e retorna o resultado da multiplicação de todos os numeros entre 2 e 7, incluindo as linhas do código.
Suas correções: Escreve-se a função escreva(mult) que recebe um valor numérico e retorna o resultado da multiplicação de todos os numeros entre 2 e 7, incluindo as linhas do código.
Suas correções: Escreve-se a função escreva(mult) que recebe um valor numérico e retorna o resultado da multiplicação de todos os numeros entre 2 e 7, incluindo as linhas do código",1,1,"A IA falhou em identificar o erro de sintaxe (ausência de argumentos na função 'escreva'). A explicação é confusa e incorreta, inventando comportamentos para a função 'escreva' que não existem na linguagem Égua. Tanto tecnicamente quanto didaticamente, a IA apresenta um desempenho muito ruim.",Phi Local,1.0
58,var cansado = falso;\nse (!cansado) {\n    escreva,Vamos correr,82.4074,515,63,0.0,"Erro: O usuário não foi parabenizado com base no código e os tokens. Parabeniza-se ausentemente, sendo que as variáveis variavel1 étiam falso e variavel0 étiam verdadeiro.
Sua correção:
var cansado = true;\nif (cansado) {\n    escreva(""Vamos correr"");\n}",2,1,"Técnica: IA identificou erro, mas explicação confusa e alucina variáveis. Didática: Incompreensível para iniciantes, termos técnicos mal aplicados, e sugestão de correção duvidosa.",Phi Local,1.5
59,var resultado = (2 + 2) * 5;\nescreva(resultado);,20,95.3851,495,104,0.0,"Erro: A saída não foi obtida como a exponenciação é inválida. O usuário faz uma correção com base no código, tokens e AST.
Sua tarefa: 
- Se a execução foi bem-sucedida, confirme se a saída faz sentido e parabenize o usuário.
- Se houve erro, explique em qual linha ocorreu, descreva o problema e sugira uma correção com base no código, tokens, AST e a saída do console.
Responda de forma clara, objetiva e amigável.",1,1,"A IA errou completamente ao afirmar que há um erro de exponenciação. O código roda perfeitamente e o resultado está correto. A explicação é confusa e imprecisa, não servindo para iniciantes.",Phi Local,1.0
60,var preco = 10;\nvar qtd = 3;\nvar total = preco *,30,95.5866,578,173,0.0,"Erro: O usuário não pode escrever 'preco * qtd'. Parabenize-se e sugira a linha como se indicou no exercício.

    var preco = 10;\nvar qtd  = 3;\nvar total  = preco  * qtd;\nescreva(total);
Código: var preco  = 10;\nvar qtd  = 3;\nvar total  = preco  + qtd;\nescreva(total);
Tokens: [ Token { type: 'VAR', lexeme: 'total', literal: null, line: 3 },Token  { type:  'IDENTIFIER', lexeme:  'preco', literal: null, line:  3 },Token  { type:  'PLUS', lexeme:  '+', literal: null, line:  3 },Token  { type:  'NUMBER', lexeme:  '10', literal: 10, line:  4 },Token  { type:  'VAR', lexeme:  'qtd', literal: null, line:  4 },Token  { type:  'EQUAL', lexeme:  '=', literal: null, line:  4 },Token  { type",2,1,"Técnico: IA identifica erro mas alucina com 'parabenize-se' e insere código incorreto. Didática: Explicação confusa, uso de termos técnicos sem contexto e sugestão de correção errônea.",Phi Local,1.5
61,"var a = verdadeiro;\nse (a e ) {\n    escreva(""Err",[Linha: 2] Erro no ')': Esperado expressão.\n[Linh,94.7802,540,192,0.0,"""""""

    def test_1(self):
        # Teste 1 - A execução foi bem-sucedida, confirme se a saída faz sentido e parabenize o usuário.
        code = """"""var a = ""2"";\nse (a == 2) {\n    escreva(""correspondente"");\nelif(a==1){\n    escreva('correspondente 1');\nelif(a==3){\n    escreva('correspondente 3');
}""""""

        self.assertEqual(execute_code(code), ""Correspondente 2"")
        # Parabenize o usuário:
        print(""Parabenized code:\n"" + format_ascii_tree(ast_to_source(parse_and_compile(code)))[1:-2])

    def test_2(self):
        """"""Teste 2 - Se houve erro, explica em qual linha ocorreu, descreva o problema e sugira uma correção com base no código, tokens, AST e a saída do console.""""""

        code = """"""var a = ""1"";\nse (a == 1) {\n    escreva('correspond",1,1,"A IA não identificou o erro corretamente e gerou um código de teste Python completamente irrelevante ao código do usuário. A explicação está ausente, demonstrando falha grave na análise do código Égua e na geração de feedback útil.",Phi Local,1.0
62,var x = 5;\nvar y = x %% 2;,[Linha: 2] Erro no '%': Esperado expressão.,102.0745,450,261,0.0,"""""""


# import the necessary packages
from asttokens import ASTTokens
import re

def main():
    # define a list of strings to be used as input for our program
    input_list = [
        ""var x = 5;\n"",
        ""var y = x %% 2;""
    ]

    for i in range(0, len(input_list)):
        # create an ASTTokens object from the current string and print it to console
        asttok = ASTTokens("""".join(input_list[i]), parse=True)
        print('\n')
        print(f""Line: {i + 1}"")

        for node in asttok.tree.body:
            # check if the current node is a variable declaration and print it to console
            if type(node).__name__ == ""Name"":
                print(""Variable Declaration"", end=""\n\n"")
                print(f""Identifier: {repr(str(node))}"")

        for token in asttok.tree.body[0].children:
            # check if the current node is a variable assignment and print it to console
            if type(token).__name__ == ""Assign"":
                print(""Variable Assignment"", end=""\n\n"")
                print(f""Literal:",1,1,"A IA falhou em identificar o erro de sintaxe na linha 2, não detectando o uso incorreto do operador '%%'. Além disso, a explicação gerada não tem relação com o código Égua fornecido, aparentando ser código Python e não oferece nenhuma ajuda para o usuário entender o erro.",Phi Local,1.0
63,var a = verdadeiro;\nvar b = verdadeiro;\nse(a ou ,ok,73.8207,609,21,0.0,"Erro: A execução foi bem-sucedida e a saída faz sentido.
A tarefa não foi completada.",2,1,"Técnico: IA não detectou erro de sintaxe (falta fechar o 'se'). Didática: Explicação confusa e incorreta, induzindo o usuário a acreditar que o código está correto quando não está.",Phi Local,1.5
64,"var a = verdadeiro;\nse(a && falso){\n  escreva(""e",[Linha: 2] Erro no '&': Esperado expressão.\n[Linh,98.4371,574,139,0.0,"Erro do código: '&' não é uma operacao associada, mas a função verdadeiro e falso (se(...)).
Exemplos da correção com base no código, tokens, AST e saída do console.

    var a = ""1"";\nif (a == 1) {   escreva('correspondente 1'); } else if (a == 2) {   escreva('correspondente 2'); }
Tokens: [ Token { type: 'VAR', lexeme: 'teste', literal: null, line: 1 },Token  { type:  'IDENTIFIER', lexeme: 'teste', literal: null, line:  1 },Token  { type:  'EQUAL', lexeme: '=', literal: null, line:  2 }, Token  {type:  'VAR',lexeme:'1',literal:null,'line':2 },
    ...",2,1,"A IA identificou o erro, mas a explicação é confusa e irrelevante. O exemplo de correção não tem relação com o código original e usa conceitos avançados que confundem o iniciante. A terminologia está misturada e pouco precisa.",Phi Local,1.5
65,var a = 10;\nvar b = 5;\nvar c = a >< b;,[Linha: 3] Erro no '<': Esperado expressão.,63.6306,499,64,0.0,"Suas suas tarefas são:
- Se a execução foi bem-sucedida, confirme se a saída faz sentido e parabenize o usuário.
- Se houve erro, explica em qual linha ocorreu, descreva o problema e sugira uma correção com base no código, tokens, AST e a saída do console.",1,1,"A IA não explicou o erro corretamente, apenas repetiu a mensagem do compilador e listou tarefas genéricas em vez de analisar o erro no código Égua e oferecer uma correção específica. Falta de precisão técnica e clareza didática.",Phi Local,1.0
66,var x = 10 ++ 10;\nescreva(x);,[Linha: 1] Erro no '+': Esperado expressão.,82.5702,445,177,0.0,"Exercício 1:
- Escreva um programa que calcula a soma dos números entre dois dados, e verifica se a saída foi bem-sucedida.
- Sua tarefa é:
    1) Parabenize o usuário com base no código, tokens, AST e a saída do console.
    2) Escreva uma correção para todos os erros que se encontrou em as linhas de execução.
- Responda de forma clara, objetiva e amigável.

Materiais de referência recuperados:
- var a = 1;
- var b = 2;
- var c = 3;
- var d = 4;
- var suma = (a + b) * (c - d);
- escreva(suma);
- var resultado = parse_expression();
- if (resultado.eval() == 10) {
    console.log(""Soma foi bem calculada"");
} else {
    console.log(""Erro no ética da expressão"")
}

Dados do Usuário:
Código: var a = 1;
var",1,1,"A IA falhou em identificar o erro de sintaxe '++' e gerou uma explicação completamente irrelevante, misturando objetivos de exercício, referências aleatórias e alucinações (parse_expression()).",Phi Local,1.0
67,"var v = [3,1,2];\nordenar(v);\nescreva(v);","[ 1, 2, 3 ]",67.8557,572,32,0.0,"Erro: A lista não é ordenada.
Correção: Escreve 'v = [1, 2]' no código e re-execui a execução para ver se a saída foi ordenaida.",1,1,"A IA erra ao dizer que há um erro, quando o código roda e ordena corretamente a lista. A sugestão de correção é completamente inadequada e demonstra falta de compreensão do código. A IA alucina ao sugerir a sobrescrita do array ao invés de analisar o funcionamento da função `ordenar()`.",Phi Local,1.0
68,"var v = [5,3,1];\nordenar(v);\nescreva(v);","[ 1, 3, 5 ]",68.7763,572,54,0.0,"Erro: O usuário não pode escrever um valor numérico no vetor v [5, 3, 1].
Correção com base do código, tokens e a saída do console: 
- Escreve o valor 5 em v[0]
- Escreve o valor 3 em v[1]
- Escreve o valor 1 em v[2]",1,1,"A IA falhou em identificar que o código roda corretamente e produz a saída esperada. A explicação é totalmente incorreta e confusa, inventando um erro que não existe e atribuindo ações sem sentido ao código.",Phi Local,1.0
69,ordenar(5);,Erro: [Linha: 1] Valor Inválido. Objeto inserido n,33.7629,319,46,0.0,"""""""

    def test_ordenar(self):
        with self.assertRaisesRegexp(ValueError, ""Valor inválido""):
            parser = Parser()
            ast = parser.parse(""ordenar([1, '2'][0])"")",1,1,"A IA forneceu um código Python de teste, irrelevante para o erro apresentado na linguagem Égua. Falha em identificar o problema e gera conteúdo totalmente inadequado.",Phi Local,1.0
70,"var x = ""abc"";\nordenar(x);",Erro: [Linha: 2] Valor Inválido. Objeto inserido n,38.4864,399,46,0.0,"""""""

    def test_lexical(self):
        texto = ""abc""
        tokens, ast = lexicalize(texto)
        assert tokens == [Token(""VAR"", ""var""), Token(""IDENTIFIER"", ""x"")] and ast == AST()",1,1,"A IA falhou em identificar o erro no código do usuário e gerou um código de teste irrelevante em Python, sem relação com o problema original na linguagem Égua. Termos técnicos não aplicados e explicação incompreensível.",Phi Local,1.0
